8400
3040
Layer: 0
( GRASS 2360 1560 560 80 )
( DIRT 2320 1720 480 240 )
( GRASS 2760 1640 240 80 )
( GRASS 2920 1720 240 80 )
( GRASS 3040 1800 160 80 )
( GRASS 1600 1880 480 80 )
( GRASS 2120 1880 80 80 )
( DIRT 2360 2360 400 1040 )
( GRASS 3120 1880 160 80 )
( DIRT 1600 1960 480 80 )
( GRASS 1960 1960 240 80 )
( DIRT 2120 2400 80 960 )
( GRASS 3200 1960 160 80 )
( DIRT 1720 2440 720 880 )
( GRASS 3320 2040 80 80 )
( GRASS 3440 2120 160 80 )
( GRASS 3960 2120 240 80 )
( GRASS 8080 2120 640 80 )
( GRASS 1040 2200 320 80 )
( THORN_BLOCK 1280 2200 160 80 )
( DIRT 3960 2280 240 240 )
( GRASS 7680 2200 160 80 )
( DIRT 1120 2560 480 640 )
( GRASS 7560 2280 240 80 )
( GRASS 3200 2360 1280 80 )
( GRASS 7440 2360 160 80 )
( GRASS 680 2440 400 80 )
( DIRT 4000 2680 160 560 )
( DIRT 6040 2560 80 320 )
( GRASS 7360 2440 160 80 )
( DIRT 680 2680 400 400 )
( GRASS 7280 2520 160 80 )
( GRASS 240 2600 480 80 )
( DIRT 240 2760 480 240 )
( GRASS 7080 2760 240 80 )
( DIRT 7080 2880 240 160 )
( GRASS 5280 2920 2400 80 )
( THORN_BLOCK 6560 2920 160 80 )
( GRASS 6720 2920 160 80 )
( DIRT 5360 3000 2880 80 )
( PLAYER 80 2480 160 160 )
( COIN 1160 1880 40 40 )
( COIN 1240 1800 40 40 )
( COIN 1320 1720 40 40 )
( COIN 2040 1560 40 40 )
( COIN 1960 1640 40 40 )
( COIN 1880 1720 40 40 )
( ONE_EYE 2040 1880 80 80 )
( COIN 2600 2200 40 40 )
( COIN 2600 2280 40 40 )
( COIN 2680 2280 40 40 )
( COIN 2680 2200 40 40 )
( COIN 2760 2200 40 40 )
( COIN 2760 2280 40 40 )
( COIN 2840 2280 40 40 )
( COIN 2840 2200 40 40 )
( COIN 4040 2040 40 40 )
( COIN 4120 1960 40 40 )
( COIN 4200 2040 40 40 )
( COIN 4280 2120 40 40 )
( COIN 4360 2200 40 40 )
( COIN 4440 2280 40 40 )
( COIN 4520 2360 40 40 )
( COIN 4600 2440 40 40 )
( WOOD_BOX 5120 2800 160 160 )
( ROCK_GENERATOR 5560 2640 80 160 1 )
( GOAL 8320 2040 160 80 )
( BREAK_BLOCK 6040 2800 80 160 )
Layer: 1
( PERMATION_BLOCK_DIRT 2600 1640 80 80 )
( PERMATION_BLOCK_DIRT 2600 1720 80 80 )
( PERMATION_BLOCK_DIRT 2600 1800 80 80 )
( PERMATION_BLOCK_DIRT 2600 1880 80 80 )
( PERMATION_BLOCK_DIRT 2600 1960 80 80 )
( PERMATION_BLOCK_DIRT 2600 2040 80 80 )
( PERMATION_BLOCK_DIRT 2600 2120 80 80 )
( PERMATION_BLOCK_DIRT 2600 2200 80 80 )
( PERMATION_BLOCK_DIRT 2600 2280 80 80 )
( PERMATION_BLOCK_DIRT 2680 2280 80 80 )
( PERMATION_BLOCK_DIRT 2680 2200 80 80 )
( PERMATION_BLOCK_DIRT 2680 2120 80 80 )
( PERMATION_BLOCK_DIRT 2680 2040 80 80 )
( PERMATION_BLOCK_DIRT 2680 1960 80 80 )
( PERMATION_BLOCK_DIRT 2680 1880 80 80 )
( PERMATION_BLOCK_DIRT 2680 1800 80 80 )
( PERMATION_BLOCK_DIRT 2680 1720 80 80 )
( PERMATION_BLOCK_DIRT 2760 1720 80 80 )
( PERMATION_BLOCK_DIRT 2840 1720 80 80 )
( PERMATION_BLOCK_DIRT 2840 1800 80 80 )
( PERMATION_BLOCK_DIRT 2840 1880 80 80 )
( PERMATION_BLOCK_DIRT 2840 1960 80 80 )
( PERMATION_BLOCK_DIRT 2840 2040 80 80 )
( PERMATION_BLOCK_DIRT 2840 2120 80 80 )
( PERMATION_BLOCK_DIRT 2840 2200 80 80 )
( PERMATION_BLOCK_DIRT 2840 2280 80 80 )
( PERMATION_BLOCK_DIRT 2840 2360 80 80 )
( PERMATION_BLOCK_DIRT 2760 1800 80 80 )
( PERMATION_BLOCK_DIRT 2760 1880 80 80 )
( PERMATION_BLOCK_DIRT 2760 1960 80 80 )
( PERMATION_BLOCK_DIRT 2760 2040 80 80 )
( PERMATION_BLOCK_DIRT 2760 2120 80 80 )
( PERMATION_BLOCK_DIRT 2760 2200 80 80 )
( PERMATION_BLOCK_DIRT 2760 2280 80 80 )
( PERMATION_BLOCK_DIRT 2920 2280 80 80 )
( PERMATION_BLOCK_DIRT 2920 2200 80 80 )
( PERMATION_BLOCK_DIRT 2920 2120 80 80 )
( PERMATION_BLOCK_DIRT 2920 2040 80 80 )
