30160
1920
Layer: 0
( GRASS 26280 120 400 80 )
( GRASS 26880 120 320 80 )
( GRASS 28480 120 2400 80 )
( DIRT 18200 200 400 80 )
( DIRT 18960 200 480 80 )
( DIRT 19800 200 720 80 )
( DIRT 26280 280 400 240 )
( DIRT 17960 280 80 80 )
( GRASS 29760 360 320 80 )
( GRASS 30080 360 160 80 )
( DIRT 26400 520 160 240 )
( DIRT 29760 760 320 720 )
( DIRT 30080 1160 160 1520 )
( GRASS 11440 600 320 80 )
( DIRT 17000 600 400 80 )
( DIRT 17880 640 80 160 )
( GRASS 25840 600 960 80 )
( DIRT 11440 720 320 160 )
( THORN_BLOCK 11680 680 160 80 )
( GRASS 11840 680 160 80 )
( DIRT 17000 680 560 80 )
( DIRT 17800 680 80 80 )
( DIRT 24760 680 400 80 )
( GRASS 7600 760 320 80 )
( THORN_BLOCK 7800 760 80 80 )
( GRASS 11680 760 160 80 )
( DIRT 11840 800 160 160 )
( THORN_BLOCK 12000 760 160 80 )
( GRASS 12160 760 160 80 )
( DIRT 15080 760 400 80 )
( GRASS 4360 840 240 80 )
( GRASS 7320 840 240 80 )
( DIRT 7600 840 320 80 )
( GRASS 7800 840 80 80 )
( THORN_BLOCK 7880 840 80 80 )
( DIRT 11520 840 480 80 )
( GRASS 12000 840 160 80 )
( DIRT 12160 880 160 160 )
( THORN_BLOCK 12320 840 160 80 )
( GRASS 12480 840 160 80 )
( DIRT 22560 880 160 160 )
( DIRT 4360 960 240 160 )
( DIRT 7520 920 640 80 )
( GRASS 7880 920 80 80 )
( THORN_BLOCK 7960 920 80 80 )
( DIRT 11680 920 800 80 )
( GRASS 12320 920 160 80 )
( DIRT 12480 920 160 80 )
( GRASS 12640 920 160 80 )
( DIRT 2040 1000 560 80 )
( GRASS 4560 1000 160 80 )
( DIRT 7600 1000 640 80 )
( GRASS 7960 1000 80 80 )
( THORN_BLOCK 8040 1000 80 80 )
( GRASS 10320 1000 320 80 )
( DIRT 11480 1080 400 240 )
( DIRT 12200 1000 560 80 )
( GRASS 15840 1000 160 80 )
( GRASS 24760 1000 1680 80 )
( DIRT 3160 1080 240 80 )
( DIRT 4440 1160 400 240 )
( DIRT 7960 1080 80 80 )
( GRASS 8040 1080 80 80 )
( THORN_BLOCK 8120 1080 80 80 )
( DIRT 10320 1080 320 80 )
( GRASS 10880 1080 800 80 )
( GRASS 15720 1080 80 80 )
( DIRT 15840 1080 160 80 )
( GRASS 15960 1080 80 80 )
( GRASS 19560 1080 1520 80 )
( GRASS 20520 1080 80 80 )
( THORN_BLOCK 20680 1080 240 80 )
( GRASS 21080 1080 560 80 )
( GRASS 23840 1080 160 80 )
( DIRT 24760 1080 1680 80 )
( GRASS 25720 1080 240 80 )
( GRASS 4160 1160 160 80 )
( DIRT 8000 1160 160 80 )
( GRASS 8120 1160 80 80 )
( THORN_BLOCK 8200 1160 80 80 )
( DIRT 10720 1160 1120 80 )
( GRASS 12880 1160 640 80 )
( THORN_BLOCK 13560 1160 720 80 )
( GRASS 14200 1160 560 80 )
( GRASS 15640 1160 80 80 )
( DIRT 15840 1160 320 80 )
( GRASS 16120 1160 240 80 )
( GRASS 17280 1160 1280 80 )
( GRASS 18720 1160 160 80 )
( DIRT 19000 1240 400 240 )
( DIRT 19880 1160 880 80 )
( DIRT 20520 1160 80 80 )
( GRASS 20680 1160 240 80 )
( DIRT 21080 1160 560 80 )
( GRASS 21480 1160 240 80 )
( GRASS 23080 1160 240 80 )
( GRASS 23680 1160 160 80 )
( DIRT 24800 1160 2080 80 )
( GRASS 25960 1160 240 80 )
( DIRT 29840 1160 160 80 )
( DIRT 4160 1240 160 80 )
( GRASS 4920 1240 560 80 )
( THORN_BLOCK 5320 1240 240 80 )
( GRASS 5720 1240 560 80 )
( DIRT 8040 1240 240 80 )
( GRASS 8200 1240 80 80 )
( THORN_BLOCK 8320 1240 160 80 )
( GRASS 9040 1240 1280 80 )
( THORN_BLOCK 9920 1240 480 80 )
( DIRT 11680 1240 3040 80 )
( GRASS 13560 1240 720 80 )
( DIRT 14200 1240 560 80 )
( GRASS 15040 1240 1120 80 )
( DIRT 15920 1240 640 80 )
( GRASS 16440 1240 400 80 )
( DIRT 17280 1240 1280 80 )
( GRASS 18000 1240 160 80 )
( GRASS 18560 1240 160 80 )
( DIRT 18720 1280 160 160 )
( DIRT 21040 1240 1120 80 )
( GRASS 22280 1240 1360 80 )
( DIRT 23080 1240 240 80 )
( GRASS 23240 1240 80 80 )
( THORN_BLOCK 23400 1240 240 80 )
( GRASS 23560 1240 80 80 )
( DIRT 24320 1400 1440 400 )
( DIRT 25720 1240 720 80 )
( GRASS 26160 1240 160 80 )
( DIRT 29880 1240 80 80 )
( GRASS 1320 1320 2640 80 )
( GRASS 3880 1320 400 80 )
( DIRT 4640 1320 1120 80 )
( GRASS 5320 1320 240 80 )
( DIRT 5720 1320 560 80 )
( GRASS 6960 1320 1920 80 )
( DIRT 8080 1320 320 80 )
( GRASS 8320 1320 160 80 )
( DIRT 9040 1320 1280 80 )
( GRASS 9920 1320 480 80 )
( DIRT 14120 1320 7920 80 )
( GRASS 18280 1320 400 80 )
( DIRT 18560 1320 160 80 )
( DIRT 22040 1440 3120 320 )
( DIRT 1320 1400 2640 80 )
( GRASS 2800 1400 320 80 )
( GRASS 3520 1400 320 80 )
( DIRT 12080 1480 16800 240 )
( GRASS 28520 1400 240 80 )
( DIRT 29640 1400 80 80 )
( DIRT 1480 1480 2960 80 )
( GRASS 3160 1480 400 80 )
( DIRT 3520 1520 320 160 )
( GRASS 27720 1480 240 80 )
( GRASS 28120 1480 240 80 )
( DIRT 28520 1680 240 480 )
( GRASS 29240 1480 720 80 )
( DIRT 29680 1480 160 80 )
( DIRT 1680 1560 3360 80 )
( GRASS 25840 1560 1600 80 )
( GRASS 27400 1560 400 80 )
( DIRT 27720 1720 240 400 )
( DIRT 28120 1720 240 400 )
( DIRT 29360 1560 960 80 )
( DIRT 2640 1640 5280 80 )
( DIRT 25160 1680 2960 160 )
( THORN_BLOCK 26920 1640 560 80 )
( DIRT 27400 1760 400 320 )
( DIRT 29440 1760 1120 320 )
( DIRT 3160 1720 2640 80 )
( GRASS 26920 1720 560 80 )
( DIRT 25440 1800 3520 80 )
( DIRT 25680 1880 3040 80 )
( PLAYER 160 1200 160 160 )
( COIN 2040 920 40 40 )
( COIN 3080 1000 40 40 )
( COIN 3160 1000 40 40 )
( COIN 3240 1000 40 40 )
( WOOD_BOX 6080 1200 160 160 )
( COIN 5240 920 40 40 )
( COIN 5320 840 40 40 )
( COIN 5400 920 40 40 )
( COIN 7000 920 40 40 )
( COIN 7080 840 40 40 )
( COIN 7160 760 40 40 )
( COIN 8120 600 40 40 )
( COIN 8200 680 40 40 )
( COIN 8280 760 40 40 )
( IRON_BOX 10640 960 160 160 )
( ONE_EYE 15080 1160 80 80 )
( COIN 15160 680 40 40 )
( COIN 15080 680 40 40 )
( COIN 15080 680 40 40 )
( COIN 15000 680 40 40 )
( ONE_EYE 17160 520 80 80 )
( COIN 16920 440 40 40 )
( COIN 17000 440 40 40 )
( COIN 17080 440 40 40 )
( COIN 17320 600 40 40 )
( COIN 17400 680 40 40 )
( COIN 17480 760 40 40 )
( WOOD_BOX 19280 960 160 160 )
( IRON_BOX 13760 1040 160 160 )
( WOOD_BOX 16960 1040 160 160 )
( BEnem 17800 560 80 160 )
( ONE_EYE 18280 1240 80 80 )
( WOOD_BOX 24800 560 160 160 )
( ROCK_GENERATOR 25880 480 80 160 1 )
( COIN 25080 1320 40 40 )
( COIN 25160 1320 40 40 )
( COIN 25240 1320 40 40 )
( COIN 25240 1400 40 40 )
( COIN 25160 1400 40 40 )
( COIN 25080 1400 40 40 )
( COIN 18280 120 40 40 )
( COIN 18360 120 40 40 )
( COIN 18200 120 40 40 )
( COIN 19000 120 40 40 )
( COIN 18920 120 40 40 )
( COIN 19080 120 40 40 )
( COIN 19160 120 40 40 )
( COIN 19880 120 40 40 )
( COIN 19960 120 40 40 )
( COIN 19800 120 40 40 )
( COIN 7720 1160 40 40 )
( COIN 7800 1160 40 40 )
( COIN 7800 1240 40 40 )
( COIN 7720 1240 40 40 )
( COIN 9000 840 40 40 )
( COIN 9080 760 40 40 )
( COIN 9160 840 40 40 )
( ROCK_GENERATOR 22520 720 80 160 1 )
( WOOD_BOX 29920 240 160 160 )
( IRON_BOX 7440 1200 160 160 )
( COIN 25400 360 40 40 )
( COIN 25560 360 40 40 )
( COIN 25480 360 40 40 )
( IRON_BOX 26080 480 160 160 )
( COIN 29960 520 40 40 )
( COIN 29960 680 40 40 )
( COIN 29960 760 40 40 )
( COIN 29960 840 40 40 )
( COIN 29960 920 40 40 )
( STAR_COIN 20120 120 80 80 )
( COIN 29960 440 40 40 )
( COIN 19240 1160 40 40 )
( COIN 19320 1160 40 40 )
( COIN 19400 1160 40 40 )
( COIN 19400 1240 40 40 )
( COIN 19400 1240 40 40 )
( COIN 19320 1240 40 40 )
( COIN 19240 1240 40 40 )
( COIN 19240 1320 40 40 )
( COIN 19320 1320 40 40 )
( COIN 19400 1320 40 40 )
( BEnem 20280 960 80 160 )
( IRON_BOX 12720 1040 160 160 )
( GOAL 29280 1400 160 80 )
( STAR_COIN 29960 360 80 80 )
( COIN 29960 600 40 40 )
( COIN 1960 920 40 40 )
( COIN 2120 920 40 40 )
( COIN 4120 840 40 40 )
( COIN 4200 760 40 40 )
( COIN 4280 680 40 40 )
( COIN 7720 1080 40 40 )
( COIN 7800 1080 40 40 )
( COIN 7880 1080 40 40 )
( COIN 7880 1160 40 40 )
( COIN 7880 1240 40 40 )
( WOOD_BOX 8320 880 160 160 )
( COIN 11080 680 40 40 )
( COIN 11160 600 40 40 )
( COIN 11240 520 40 40 )
( COIN 11800 600 40 40 )
( COIN 11880 600 40 40 )
( COIN 12120 680 40 40 )
( COIN 12200 680 40 40 )
( COIN 12440 760 40 40 )
( COIN 12520 760 40 40 )
( COIN 11720 1000 40 40 )
( COIN 11800 1000 40 40 )
( COIN 11880 1000 40 40 )
( COIN 11880 1080 40 40 )
( COIN 11880 1080 40 40 )
( COIN 11880 1160 40 40 )
( COIN 11800 1160 40 40 )
( COIN 11720 1160 40 40 )
( COIN 11720 1080 40 40 )
( STAR_COIN 11800 1080 80 80 )
( COIN 13240 840 40 40 )
( COIN 13320 760 40 40 )
( COIN 13400 680 40 40 )
( COIN 13640 680 40 40 )
( COIN 13720 760 40 40 )
( COIN 13800 840 40 40 )
( COIN 21960 1160 40 40 )
( COIN 22120 1160 40 40 )
( COIN 22040 1160 40 40 )
( COIN 22200 1160 40 40 )
( COIN 23320 920 40 40 )
( COIN 23400 840 40 40 )
( COIN 23480 920 40 40 )
( COIN 24440 680 40 40 )
( COIN 24520 600 40 40 )
( COIN 24600 600 40 40 )
( COIN 25080 1480 40 40 )
( COIN 25160 1480 40 40 )
( COIN 25240 1480 40 40 )
( COIN 25320 1480 40 40 )
( COIN 25320 1400 40 40 )
( COIN 25320 1320 40 40 )
( COIN 25320 1240 40 40 )
( COIN 25240 1240 40 40 )
( COIN 25160 1240 40 40 )
( COIN 25080 1240 40 40 )
( COIN 26840 1320 40 40 )
( COIN 26920 1240 40 40 )
( COIN 27000 1160 40 40 )
( COIN 29960 1000 40 40 )
( COIN 29960 1080 40 40 )
( COIN 29960 1160 40 40 )
( COIN 29960 1240 40 40 )
( COIN 29960 1320 40 40 )
( COIN 29960 1400 40 40 )
( COIN 29960 1480 40 40 )
( COIN 29960 1560 40 40 )
( COIN 29880 1560 40 40 )
( COIN 29880 1480 40 40 )
( COIN 29880 1400 40 40 )
( COIN 29880 1320 40 40 )
( COIN 29800 1320 40 40 )
( COIN 29800 1400 40 40 )
( COIN 29800 1480 40 40 )
( COIN 29720 1400 40 40 )
( COIN 29720 1320 40 40 )
( COIN 29720 1240 40 40 )
( COIN 29720 1160 40 40 )
( COIN 29800 1240 40 40 )
( COIN 29640 1320 40 40 )
( COIN 29640 1240 40 40 )
( COIN 29640 1160 40 40 )
( COIN 27800 1240 40 40 )
( COIN 27880 1160 40 40 )
( COIN 27960 1160 40 40 )
( COIN 28200 1240 40 40 )
( COIN 28280 1160 40 40 )
( COIN 28360 1160 40 40 )
( COIN 28760 1080 40 40 )
( COIN 28840 1160 40 40 )
( COIN 28920 1240 40 40 )
( BREAK_BLOCK 25520 800 160 320 )
( BREAK_BLOCK 22560 1080 160 240 )
( BREAK_BLOCK 26000 1400 160 240 )
Layer: 1
( PERMATION_BLOCK_DIRT 7640 1080 80 80 )
( PERMATION_BLOCK_DIRT 7720 1080 80 80 )
( PERMATION_BLOCK_DIRT 7800 1080 80 80 )
( PERMATION_BLOCK_DIRT 7880 1080 80 80 )
( PERMATION_BLOCK_DIRT 7880 1160 80 80 )
( PERMATION_BLOCK_DIRT 7880 1240 80 80 )
( PERMATION_BLOCK_DIRT 7640 1160 80 80 )
( PERMATION_BLOCK_DIRT 7640 1240 80 80 )
( PERMATION_BLOCK_DIRT 7560 1080 80 80 )
( PERMATION_BLOCK_DIRT 7560 1160 80 80 )
( PERMATION_BLOCK_DIRT 7560 1240 80 80 )
( PERMATION_BLOCK_DIRT 26200 440 80 80 )
( PERMATION_BLOCK_DIRT 26280 440 80 80 )
( PERMATION_BLOCK_DIRT 26280 520 80 80 )
( PERMATION_BLOCK_DIRT 26200 520 80 80 )
( PERMATION_BLOCK_DIRT 29960 440 80 80 )
( PERMATION_BLOCK_DIRT 29640 1160 80 80 )
( PERMATION_BLOCK_DIRT 29640 1240 80 80 )
( PERMATION_BLOCK_DIRT 29640 1320 80 80 )
( PERMATION_BLOCK_DIRT 29720 1240 80 80 )
( PERMATION_BLOCK_DIRT 29720 1160 80 80 )
( PERMATION_BLOCK_DIRT 29720 1320 80 80 )
( PERMATION_BLOCK_DIRT 29720 1400 80 80 )
( PERMATION_BLOCK_DIRT 29800 1320 80 80 )
( PERMATION_BLOCK_DIRT 29800 1400 80 80 )
( PERMATION_BLOCK_DIRT 29800 1480 80 80 )
( PERMATION_BLOCK_DIRT 29800 1240 80 80 )
( PERMATION_BLOCK_DIRT 29880 1320 80 80 )
( PERMATION_BLOCK_DIRT 29880 1400 80 80 )
( PERMATION_BLOCK_DIRT 29880 1480 80 80 )
( PERMATION_BLOCK_DIRT 29880 1560 80 80 )
( PERMATION_BLOCK_DIRT 29960 1480 80 80 )
( PERMATION_BLOCK_DIRT 29960 1560 80 80 )
( PERMATION_BLOCK_DIRT 29960 1400 80 80 )
( PERMATION_BLOCK_DIRT 29960 1320 80 80 )
( PERMATION_BLOCK_DIRT 29960 1240 80 80 )
( PERMATION_BLOCK_DIRT 29960 1160 80 80 )
( PERMATION_BLOCK_DIRT 29960 1080 80 80 )
( PERMATION_BLOCK_DIRT 29960 920 80 80 )
( PERMATION_BLOCK_DIRT 29960 840 80 80 )
( PERMATION_BLOCK_DIRT 29960 760 80 80 )
( PERMATION_BLOCK_DIRT 29960 680 80 80 )
( PERMATION_BLOCK_DIRT 29960 600 80 80 )
( PERMATION_BLOCK_DIRT 29960 520 80 80 )
( PERMATION_BLOCK_DIRT 7720 1160 80 80 )
( PERMATION_BLOCK_DIRT 7800 1160 80 80 )
( PERMATION_BLOCK_DIRT 7800 1240 80 80 )
( PERMATION_BLOCK_DIRT 7720 1240 80 80 )
( PERMATION_BLOCK_DIRT 11720 1000 80 80 )
( PERMATION_BLOCK_DIRT 11800 1000 80 80 )
( PERMATION_BLOCK_DIRT 11880 1000 80 80 )
( PERMATION_BLOCK_DIRT 11880 1080 80 80 )
( PERMATION_BLOCK_DIRT 11800 1080 80 80 )
( PERMATION_BLOCK_DIRT 11720 1080 80 80 )
( PERMATION_BLOCK_DIRT 11720 1160 80 80 )
( PERMATION_BLOCK_DIRT 11800 1160 80 80 )
( PERMATION_BLOCK_DIRT 11880 1160 80 80 )
( PERMATION_BLOCK_DIRT 11960 1160 80 80 )
( PERMATION_BLOCK_DIRT 11960 1080 80 80 )
( PERMATION_BLOCK_DIRT 12040 1080 80 80 )
( PERMATION_BLOCK_DIRT 12040 1160 80 80 )
( PERMATION_BLOCK_DIRT 12120 1160 80 80 )
( PERMATION_BLOCK_DIRT 12120 1080 80 80 )
( PERMATION_BLOCK_DIRT 12200 1160 80 80 )
( PERMATION_BLOCK_DIRT 12200 1080 80 80 )
( PERMATION_BLOCK_DIRT 12280 1080 80 80 )
( PERMATION_BLOCK_DIRT 12280 1160 80 80 )
( PERMATION_BLOCK_DIRT 12360 1080 80 80 )
( PERMATION_BLOCK_DIRT 12360 1160 80 80 )
( PERMATION_BLOCK_DIRT 12440 1080 80 80 )
( PERMATION_BLOCK_DIRT 12440 1160 80 80 )
( PERMATION_BLOCK_DIRT 12520 1080 80 80 )
( PERMATION_BLOCK_DIRT 12520 1160 80 80 )
( PERMATION_BLOCK_DIRT 12600 1160 80 80 )
( PERMATION_BLOCK_DIRT 12600 1080 80 80 )
( PERMATION_BLOCK_DIRT 12680 1080 80 80 )
( PERMATION_BLOCK_DIRT 12680 1160 80 80 )
( PERMATION_BLOCK_DIRT 29960 1000 80 80 )
( PERMATION_BLOCK_DIRT 20360 1080 80 80 )
( PERMATION_BLOCK_DIRT 20440 1080 80 80 )
( PERMATION_BLOCK_DIRT 20440 1160 80 80 )
( PERMATION_BLOCK_DIRT 20360 1160 80 80 )
( PERMATION_BLOCK_DIRT 20360 1240 80 80 )
( PERMATION_BLOCK_DIRT 20440 1240 80 80 )
( PERMATION_BLOCK_DIRT 20280 1240 80 80 )
( PERMATION_BLOCK_DIRT 20200 1240 80 80 )
( PERMATION_BLOCK_DIRT 20200 1320 80 80 )
( PERMATION_BLOCK_DIRT 20280 1320 80 80 )
( PERMATION_BLOCK_DIRT 20360 1320 80 80 )
( PERMATION_BLOCK_DIRT 20440 1320 80 80 )
( PERMATION_BLOCK_DIRT 20120 1320 80 80 )
( PERMATION_BLOCK_DIRT 20040 1320 80 80 )
( PERMATION_BLOCK_DIRT 20040 1240 80 80 )
( PERMATION_BLOCK_DIRT 20120 1240 80 80 )
( PERMATION_BLOCK_DIRT 19960 1240 80 80 )
( PERMATION_BLOCK_DIRT 19880 1240 80 80 )
( PERMATION_BLOCK_DIRT 19960 1320 80 80 )
( PERMATION_BLOCK_DIRT 19880 1320 80 80 )
( PERMATION_BLOCK_DIRT 19800 1320 80 80 )
( PERMATION_BLOCK_DIRT 19720 1320 80 80 )
( PERMATION_BLOCK_DIRT 19720 1240 80 80 )
( PERMATION_BLOCK_DIRT 19800 1240 80 80 )
( PERMATION_BLOCK_DIRT 19640 1160 80 80 )
( PERMATION_BLOCK_DIRT 19640 1240 80 80 )
( PERMATION_BLOCK_DIRT 19560 1240 80 80 )
( PERMATION_BLOCK_DIRT 19480 1240 80 80 )
( PERMATION_BLOCK_DIRT 19160 1240 80 80 )
( PERMATION_BLOCK_DIRT 19160 1160 80 80 )
( PERMATION_BLOCK_DIRT 19240 1400 80 80 )
( PERMATION_BLOCK_DIRT 19480 1320 80 80 )
( PERMATION_BLOCK_DIRT 19560 1320 80 80 )
( PERMATION_BLOCK_DIRT 19640 1320 80 80 )
( PERMATION_BLOCK_DIRT 12680 1000 80 80 )
( PERMATION_BLOCK_DIRT 12520 1000 80 80 )
( PERMATION_BLOCK_DIRT 12600 1000 80 80 )
