28720
3200
Layer: 0
( GRASS 17960 200 880 80 )
( GRASS 17400 280 240 80 )
( DIRT 17560 280 80 80 )
( GRASS 17040 360 480 80 )
( DIRT 17320 360 80 80 )
( GRASS 15000 440 3440 80 )
( DIRT 16920 800 240 800 )
( DIRT 15160 960 80 960 )
( DIRT 15720 880 80 800 )
( DIRT 16200 840 80 720 )
( GRASS 13080 600 240 80 )
( DIRT 23520 640 160 160 )
( GRASS 23280 680 320 80 )
( DIRT 12840 1440 80 1280 )
( GRASS 24000 1000 800 80 )
( DIRT 12760 1600 80 1120 )
( GRASS 22880 1080 1440 80 )
( DIRT 24000 1080 800 80 )
( DIRT 12680 1720 80 1040 )
( DIRT 16960 1280 160 160 )
( DIRT 21720 1640 240 720 )
( GRASS 6800 1480 320 80 )
( DIRT 6800 2120 320 1200 )
( GRASS 7240 1560 240 80 )
( GRASS 18600 1560 400 80 )
( GRASS 21120 1560 320 80 )
( DIRT 3840 1640 800 80 )
( DIRT 7240 1680 240 160 )
( GRASS 18040 1640 240 80 )
( DIRT 18600 1640 400 80 )
( GRASS 18880 1640 160 80 )
( DIRT 21120 1680 320 160 )
( DIRT 21560 1640 80 80 )
( GRASS 22120 1640 240 80 )
( DASH_BLOCK_R 22280 1640 80 80 1 )
( GRASS 22360 1640 80 80 )
( GRASS 23120 1640 160 80 )
( DASH_BLOCK_R 23240 1640 80 80 1 )
( GRASS 23320 1640 80 80 )
( GRASS 24160 1640 320 80 )
( DIRT 3520 1720 160 80 )
( DIRT 4160 1920 160 480 )
( GRASS 6400 1720 160 80 )
( THORN_BLOCK 6560 1720 160 80 )
( GRASS 7400 1720 80 80 )
( GRASS 8040 1720 400 80 )
( GRASS 11960 1720 400 80 )
( GRASS 12440 1720 400 80 )
( GRASS 17560 1720 240 80 )
( DIRT 18040 2200 240 1040 )
( DIRT 18680 1720 560 80 )
( GRASS 19080 1720 240 80 )
( DIRT 22200 1720 400 80 )
( DIRT 23200 1720 320 80 )
( DIRT 24160 1720 320 80 )
( DIRT 6400 1800 160 80 )
( GRASS 6560 1800 160 80 )
( DIRT 7280 1800 320 80 )
( GRASS 7640 1800 400 80 )
( DIRT 8040 1840 400 160 )
( GRASS 11720 1800 80 80 )
( DIRT 11960 2240 400 960 )
( DIRT 12440 2000 400 480 )
( GRASS 16760 1800 880 80 )
( DIRT 17560 2240 240 960 )
( DIRT 18800 1800 800 80 )
( GRASS 19320 1800 240 80 )
( DIRT 21080 1840 240 160 )
( GRASS 880 1880 320 80 )
( DIRT 6480 2280 320 880 )
( DIRT 7480 1880 720 80 )
( GRASS 8320 1880 160 80 )
( GRASS 11560 1880 240 80 )
( DIRT 11720 2280 80 880 )
